,P,ET,D
2008-12-13,0.0,0.22893196,263.37320979405195
2008-12-14,0.0,0.22017235,263.5933821396902
2008-12-15,6.451000213623047,0.2388367,257.38121863175184
2008-12-16,2.115000009536743,0.25623775,255.52245636750013
2008-12-17,0.7549999952316284,0.24370652,255.0111628966406
2008-12-18,0.0,0.26783222,255.27899511624128
2008-12-19,2.9749999046325684,0.26378053,252.56777574587613
2008-12-20,0.0,0.26997077,252.8377465205267
2008-12-21,0.6169999837875366,0.2697916,252.49053813982755
2008-12-22,5.318999767303467,0.27479506,247.4463334279135
2008-12-23,0.5419999957084656,0.2805522,247.18488564062864
2008-12-24,7.657000064849853,0.27915925,239.807044823654
2008-12-25,17.163999557495117,0.28581136,222.9288566308096
2008-12-26,0.5249999761581421,0.28534973,222.6892063813284
2008-12-27,0.0,0.2959078,222.98511417675763
2008-12-28,0.3429999947547912,0.30861437,222.95072855520993
2008-12-29,0.0,0.33106142,223.2817899780348
2008-12-30,0.0,0.3440413,223.6258312659338
2008-12-31,0.0,0.353221,223.9790522651747
2009-01-01,0.0,0.36673123,224.34578349161893
2009-01-02,3.5899999141693115,0.38660616,221.14238973427564
2009-01-03,0.8489999771118164,0.39505708,220.68844683934003
2009-01-04,0.0,0.41698933,221.10543616581708
2009-01-05,2.4040000438690186,0.43676847,219.13820459414274
2009-01-06,1.5019999742507937,0.43482137,218.07102598715574
2009-01-07,0.0,0.44968855,218.52071454096586
2009-01-08,0.0,0.43189257,218.95260711479932
2009-01-09,0.0,0.44219047,219.39479758311063
2009-01-10,0.0109999999403953,0.48028475,219.8640823336318
2009-01-11,0.0,0.47237587,220.3364582033828
2009-01-12,0.0,0.4783188,220.81477701384574
2009-01-13,0.0,0.48778325,221.30256026703864
2009-01-14,0.0,0.5033176,221.80587786156684
2009-01-15,0.0,0.5091818,222.31505965907127
2009-01-16,0.0,0.53612983,222.85118949133903
2009-01-17,0.0,0.5650166,223.41620611865073
2009-01-18,0.0,0.59113,224.007336136885
2009-01-19,0.0,0.61357504,224.62091117817909
2009-01-20,0.0,0.63434356,225.25525474268943
2009-01-21,0.0,0.6491874,225.90444212872535
2009-01-22,4.315000057220459,0.6667406,222.2561826677993
2009-01-23,2.5480000972747803,0.673676,220.38185858447105
2009-01-24,1.3250000476837158,0.69517726,219.75203579384834
2009-01-25,0.7559999823570251,0.6954106,219.6914464207366
2009-01-26,0.9350000023841858,0.71734476,219.4737911792472
2009-01-27,0.0,0.74427915,220.21807032544166
2009-01-28,0.0,0.769763,220.98783331830055
2009-01-29,0.0,0.78071564,221.76854896266013
2009-01-30,0.0,0.794539,222.5630879374221
2009-01-31,0.0,0.79213554,223.35522347409278
2009-02-01,0.0,0.7901709,224.14539438206702
2009-02-02,0.0,0.8000706,224.94546496588737
2009-02-03,0.0,0.80175626,225.7472212286666
2009-02-04,0.0,0.80235314,226.54957437235862
2009-02-05,0.1019999980926513,0.80670816,227.2542825313285
2009-02-06,5.425000190734863,0.83790404,222.6671863766387
2009-02-07,3.246999979019165,0.86918175,220.28936814982444
2009-02-08,0.0,0.89107955,221.1804476948455
2009-02-09,1.3739999532699585,0.9354885,220.7419362636283
2009-02-10,0.0,0.9885307,221.7304669590667
2009-02-11,2.625999927520752,1.0523827,220.15684973914176
2009-02-12,3.763999938964844,1.1001854,217.49303519446403
2009-02-13,6.451000213623047,1.1378276,212.17986261565238
2009-02-14,4.210000038146973,1.1659048,209.13576733786613
2009-02-15,8.137999534606934,1.1974299,202.1951976986602
2009-02-16,26.802000045776367,1.199524,176.59272169787437
2009-02-17,30.74799919128418,1.1860815,147.03080403525382
2009-02-18,15.479999542236328,1.2277602,132.7785646887496
2009-02-19,0.3519999980926513,1.2716552,133.6982198925689
2009-02-20,0.0,1.3122541,135.01047396380454
2009-02-21,0.0,1.3278234,136.33829736430198
2009-02-22,11.727999687194824,1.375713,125.98601066786796
2009-02-23,14.46399974822998,1.3827138,112.90472471434623
2009-02-24,6.199999809265137,1.382052,108.08677684981376
2009-02-25,0.0,1.3923556,109.47913241107017
2009-02-26,2.4040000438690186,1.4028039,108.47793626505882
2009-02-27,0.0,1.4250581,109.9029943915084
2009-02-28,0.0,1.4509892,111.35398363787681
2009-03-01,8.24899959564209,1.4793458,104.58432984072715
2009-03-02,20.17200088500977,1.5568552,85.96918415743858
2009-03-03,9.843000411987305,1.5991671,77.72535085398704
2009-03-04,4.926000118255615,1.6429034,74.4422541828826
2009-03-05,1.6399999856948853,1.6474748,74.44972896296531
2009-03-06,0.0,1.6356478,76.08537673670799
2009-03-07,0.0,1.6367728,77.72214948851615
2009-03-08,0.0,1.6449769,79.36712634284049
2009-03-09,0.0,1.6662102,81.03333651740104
2009-03-10,0.0,1.6767693,82.71010577399284
2009-03-11,0.0,1.6835599,84.3936656685546
2009-03-12,0.0,1.6913227,86.08498835284263
2009-03-13,0.0,1.7044401,87.78942846972495
2009-03-14,0.0,1.7260191,89.51544761378318
2009-03-15,0.0,1.7199054,91.2353529902175
2009-03-16,0.3610000014305115,1.6923919,92.566744861193
2009-03-17,0.4160000085830688,1.6863102,93.83705502469093
2009-03-18,0.0,1.6997795,95.53683453518897
2009-03-19,0.0,1.7224779,97.2593124480918
2009-03-20,0.0,1.7375498,98.99686222989112
2009-03-21,0.0,1.7526114,100.74947362858802
2009-03-22,2.4100000858306885,1.9969388,100.33641236741096
2009-03-23,0.0540000014007091,1.7566345,102.03904683981091
2009-03-24,0.0,1.7485585,103.78760536108166
2009-03-25,0.0,1.7470052,105.53461058530957
2009-03-26,0.0,1.7477981,107.28240867052227
2009-03-27,0.0,1.7508851,109.03329379949719
2009-03-28,0.0,1.7485838,110.78187759313732
2009-03-29,0.0,1.7408715,112.52274914178997
2009-03-30,0.0,1.7236311,114.24638028535992
2009-03-31,0.0,1.8642132,116.11059351358563
2009-04-01,0.0,1.9263874,118.03698094282299
2009-04-02,0.0,1.9766331,120.0136140147224
2009-04-03,0.0,2.0122335,122.02584751043469
2009-04-04,0.0,1.8145401,123.84038765821606
2009-04-05,0.0,1.8404696,125.6808572569862
2009-04-06,0.0,1.8725727,127.55342991743237
2009-04-07,0.0,1.9078631,129.46129305753857
2009-04-08,1.9259999990463257,1.9053382,129.44063122663647
2009-04-09,0.6480000019073486,1.9151701,130.70780129823834
2009-04-10,6.14900016784668,2.2862167,126.8450178662315
2009-04-11,0.0,2.2330394,129.07805724535137
2009-04-12,0.0,2.233297,131.31135435495526
2009-04-13,0.0,2.2139783,133.52533264551312
2009-04-14,0.0,2.0867534,135.6120860138908
2009-04-15,0.0,2.257397,137.86948295030743
2009-04-16,0.0,2.290773,140.1602558651939
2009-04-17,0.0,2.2290757,142.3893315354362
2009-04-18,0.0,2.177116,144.56644745264202
2009-04-19,0.0,1.991746,146.55819340143353
2009-04-20,0.0,1.9410005,148.4991938630119
2009-04-21,0.0,1.8865314,150.38572521600872
2009-04-22,0.0,1.8752483,152.26097352895886
2009-04-23,0.0,1.9261357,154.1871091881767
2009-04-24,0.0,1.7774132,155.9645224371925
2009-04-25,0.0,1.9931986,157.95772107038647
2009-04-26,0.0,2.1976414,160.15536244306713
2009-04-27,0.0,2.379403,162.53476555738598
2009-04-28,0.0,2.57866,165.11342556867748
2009-04-29,0.0,2.1859107,167.2993362704292
2009-04-30,0.0,2.7938945,170.09323079977185
2009-05-01,0.0,2.8521574,172.9453881541267
2009-05-02,6.6579999923706055,2.984448,169.2718361178413
2009-05-03,5.425000190734863,3.066609,166.91344483289868
2009-05-04,1.0740000009536743,3.081171,168.9206158677116
2009-05-05,3.1730000972747803,3.141902,168.8895177403465
2009-05-06,0.0,2.9516785,171.84119625482708
2009-05-07,0.0,2.973892,174.81508822832257
2009-05-08,0.0,2.9963255,177.81141372118145
2009-05-09,0.0,2.9804628,180.79187651071697
2009-05-10,0.0,2.9584193,183.7502958336845
2009-05-11,0.0,2.8867617,186.63705749902874
2009-05-12,0.0,2.8108962,189.44795365724713
2009-05-13,0.0,2.7357306,192.1836843052879
2009-05-14,0.0,2.622632,194.80631633196026
2009-05-15,0.0,2.4855866,197.29190297517926
2009-05-16,0.0,2.3758917,199.6677946606651
2009-05-17,0.0,2.258204,201.92599864397198
2009-05-18,0.0,2.1372318,204.0632304707542
2009-05-19,0.0,2.0491848,206.11241526994854
2009-05-20,0.0,1.9619081,208.07432337198406
2009-05-21,0.0,2.2771864,210.35150976572186
2009-05-22,0.0,2.175891,212.52740068826824
2009-05-23,0.0,1.6936842,214.22108490858227
2009-05-24,0.0,1.615694,215.83677895460278
2009-05-25,0.0,1.5685687,217.40534766111523
2009-05-26,0.0,1.5603917,218.96573932562023
2009-05-27,0.0,1.5740186,220.53975792322308
2009-05-28,0.0,1.5644891,222.10424704942852
2009-05-29,0.0,1.540593,223.64484007749707
2009-05-30,0.0,1.5198162,225.1646562376991
2009-05-31,0.0,1.5140791,226.6787353316322
2009-06-01,0.0,1.5267045,228.20543988142163
2009-06-02,0.0,1.549469,229.75490887556225
2009-06-03,0.0,1.5709302,231.3258391181007
2009-06-04,2.71399998664856,1.6057503,230.21758945379406
2009-06-05,0.0,1.6105517,231.82814116869122
2009-06-06,0.8360000252723694,1.6093919,232.60153307113796
2009-06-07,0.0,1.6084573,234.209990398027
2009-06-08,0.0,1.613243,235.82323338184506
2009-06-09,0.0,1.6185936,237.4418269554153
2009-06-10,0.0,1.6025033,239.04433025512844
2009-06-11,0.2150000035762787,1.5739251,240.403255389072
2009-06-12,0.0,1.5535731,241.95682852063328
2009-06-13,0.0,1.5372614,243.49408988747746
2009-06-14,0.0,1.5155295,245.00961940083653
2009-06-15,0.0,1.4984099,246.5080292681232
2009-06-16,0.0,1.4768547,247.9848839500919
2009-06-17,0.0,1.4494094,249.4342933157459
2009-06-18,0.0,1.4186683,250.85296158585697
2009-06-19,0.0,1.4149578,252.2679193476215
2009-06-20,0.0,1.3929377,253.66085700783879
2009-06-21,0.0,1.3607235,255.02158050332218
2009-06-22,0.0,1.3279989,256.34957937989384
2009-06-23,0.0,1.2955322,257.64511160645634
2009-06-24,0.0,1.2555921,258.90070371422917
2009-06-25,0.0,1.225857,260.1265607336536
2009-06-26,0.0,1.1903343,261.31689505372196
2009-06-27,0.0,1.1682241,262.4851191500202
2009-06-28,0.0,1.165884,263.6510031679645
2009-06-29,0.0,1.1743183,264.82532148156315
2009-06-30,0.0,1.1542584,265.9795798519626
2009-07-01,0.0,1.119905,267.0994848469272
2009-07-02,0.0,1.0990112,268.19849602971226
2009-07-03,0.0,1.0985547,269.2970507601276
2009-07-04,0.0,1.1041538,270.40120451245457
2009-07-05,0.0,1.0897018,271.4909062841907
2009-07-06,0.0,1.0780131,272.5689193466678
2009-07-07,0.0,1.0615166,273.6304359892383
2009-07-08,0.0,1.037001,274.6674370029941
2009-07-09,0.0,1.0147737,275.68221072945744
2009-07-10,0.0,0.9990619,276.6812726119533
2009-07-11,0.0,0.9798718,277.6611444214359
2009-07-12,0.0,0.96107274,278.6222171643749
2009-07-13,0.0,0.9546907,279.57690785918385
2009-07-14,0.0,0.9657464,280.5426542619243
2009-07-15,0.0,0.98073,281.5233842590824
2009-07-16,0.0,0.99616444,282.5195487001911
2009-07-17,0.0,0.9945676,283.5141162732616
2009-07-18,0.0,0.99840045,284.5125167230144
2009-07-19,0.0,0.9943989,285.5069156149402
2009-07-20,0.0,0.9786027,286.48551832232624
2009-07-21,0.0,0.9351014,287.4206197122112
2009-07-22,0.0,0.89376736,288.31438706908375
2009-07-23,0.0,0.8634348,289.1778218606487
2009-07-24,0.0,0.84686774,290.02468960080296
2009-07-25,0.0,0.8437963,290.86848591361195
2009-07-26,0.0,0.84595996,291.7144458750263
2009-07-27,0.0,0.87766767,292.59211354050785
2009-07-28,0.0,0.910265,293.50237856898457
2009-07-29,0.0,0.90915155,294.41153012309223
2009-07-30,0.0,0.88370353,295.295233652927
2009-07-31,0.0,0.85850835,296.15374200139195
2009-08-01,0.0,0.85212815,297.00587014947087
2009-08-02,0.0,0.8592325,297.8651026347652
2009-08-03,0.0,0.8588648,298.72396741900593
2009-08-04,0.0,0.85863334,299.582600758411
2009-08-05,0.0,0.8518572,300.43445794377476
2009-08-06,0.0,0.8401028,301.27456073556095
2009-08-07,0.0,0.82733834,302.1018990734592
2009-08-08,0.0,0.8042582,302.90615730080754
2009-08-09,0.0,0.78548944,303.69164674077183
2009-08-10,0.0,0.8034164,304.49506311211735
2009-08-11,0.0,0.8208496,305.3159127095714
2009-08-12,0.0,0.8274071,306.14331983122975
2009-08-13,0.0,0.81208146,306.95540128741413
2009-08-14,0.0,0.80611587,307.76151715312153
2009-08-15,0.0,0.7991644,308.56068156752735
2009-08-16,0.0,0.79853374,309.3592153051868
2009-08-17,0.0,0.80224514,310.1614604452625
2009-08-18,0.0,0.79985714,310.9613175848499
2009-08-19,0.0,0.79127634,311.75259392056614
2009-08-20,0.0,0.78187895,312.5344728687778
2009-08-21,0.0,0.7728775,313.30735038314015
2009-08-22,0.0,0.7630013,314.0703517058864
2009-08-23,0.0,0.7674394,314.83779113087803
2009-08-24,0.0,0.7623358,315.60012690816075
2009-08-25,0.0,0.7672866,316.36741350684315
2009-08-26,0.0,0.76699054,317.13440404925495
2009-08-27,0.0,0.7677742,317.90217827353626
2009-08-28,0.0,0.76202655,318.6642048219219
2009-08-29,0.0,0.76926744,319.4334722617641
2009-08-30,0.0,0.7594012,320.19287346396595
2009-08-31,0.0,0.74587333,320.9387467959896
2009-09-01,0.0,0.72166824,321.6604150393978
2009-09-02,0.0,0.72260255,322.38301758561283
2009-09-03,0.0,0.7501706,323.1331881741062
2009-09-04,0.0,0.77280855,323.9059967258945
2009-09-05,0.0,0.77529657,324.68129329476506
2009-09-06,0.0,0.7625716,325.4438648680225
2009-09-07,0.0,0.76855505,326.21241991315037
2009-09-08,0.0,0.78334355,326.99576346669346
2009-09-09,0.0,0.8020966,327.79786007199436
2009-09-10,0.0,0.7957387,328.59359876904637
2009-09-11,0.0,0.79053557,329.38413433823735
2009-09-12,0.0,0.8013257,330.1854600170627
2009-09-13,0.0,0.7989601,330.98442010674626
2009-09-14,1.6069999933242798,0.7965863,330.1740063885227
2009-09-15,0.0,0.8017584,330.97576479706913
2009-09-16,0.0,0.8178605,331.79362528119236
2009-09-17,0.0,0.82213056,332.6157558420673
2009-09-18,0.0,0.81032073,333.426076577045
2009-09-19,0.0,0.7993067,334.2253832677379
2009-09-20,0.0,0.7621943,334.98757754359394
2009-09-21,0.0,0.7342447,335.72182224784046
2009-09-22,0.0,0.7347604,336.4565826514736
2009-09-23,0.0,0.7444979,337.20108054671437
2009-09-24,0.0,0.7504971,337.9515776494518
2009-09-25,0.0,0.743976,338.6955536464229
2009-09-26,0.0,0.7416055,339.43715916667134
2009-09-27,0.0,0.7650797,340.2022388437763
2009-09-28,0.0,0.7970133,340.99925212655216
2009-09-29,0.0,0.7935109,341.79276304040104
2009-09-30,0.0,0.7934364,342.58619944844395
2009-10-01,0.0,0.84064746,343.4268469074741
2009-10-02,0.0,0.88277024,344.30961714778095
2009-10-03,0.0,0.91264975,345.2222668984905
2009-10-04,0.0,0.9430358,346.165302679874
2009-10-05,0.0,0.9801364,347.14543907437474
2009-10-06,0.0,1.0082062,348.1536453226581
2009-10-07,0.0,1.0501249,349.20377020630985
2009-10-08,0.0,1.0991138,350.3028840282932
2009-10-09,0.0,1.1305197,351.43340377602726
2009-10-10,0.0,1.1471734,352.58057718072087
2009-10-11,0.0,1.1418363,353.722413466312
2009-10-12,0.0,1.1158755,354.8382889488712
2009-10-13,6.211999893188477,1.1199527,349.74624173436314
2009-10-14,36.29100036621094,1.1871419,314.6423832634464
2009-10-15,0.3050000071525574,1.0877801,315.4251633742824
2009-10-16,0.0,1.0108178,316.435981140472
2009-10-17,0.0,0.96742195,317.40340308938175
2009-10-18,0.0,0.94464844,318.3480515340343
2009-10-19,0.8949999809265137,0.95192134,318.4049728969112
2009-10-20,3.436000108718872,0.9587677,315.9277405003086
2009-10-21,0.0,0.95024854,316.87798903975636
2009-10-22,0.0,0.90769684,317.78568588290364
2009-10-23,0.0,0.87778986,318.663475737907
2009-10-24,0.0,0.7710743,319.43455003295094
2009-10-25,0.0,0.7448612,320.1794112185016
2009-10-26,0.0,0.74920774,320.9286189535633
2009-10-27,0.0,0.74421716,321.67283611092716
2009-10-28,0.0,0.7575408,322.4303769329563
2009-10-29,0.0,0.70218015,323.1325570801273
2009-10-30,0.0,0.6281947,323.76075176987797
2009-10-31,0.0,0.58159065,324.3423424223438
2009-11-01,0.0,0.5799916,324.9223340013996
2009-11-02,0.0,0.55791485,325.4802488544956
2009-11-03,0.0,0.56782526,326.04807411227375
2009-11-04,0.0,0.55736244,326.605436549522
2009-11-05,0.0,0.52636504,327.13180159125477
2009-11-06,0.0,0.49946147,327.6312630632892
2009-11-07,0.0,0.5118246,328.14308767113835
2009-11-08,0.0,0.47726965,328.62035732064396
2009-11-09,0.0,0.44138294,329.06174026522785
2009-11-10,0.0,0.4149961,329.47673635277897
2009-11-11,0.0,0.38899785,329.86573420558125
2009-11-12,0.0,0.3655883,330.2313225129619
2009-11-13,0.0,0.34220314,330.5735256532207
2009-11-14,0.0,0.3489051,330.92243073973805
2009-11-15,0.0,0.315575,331.238005743362
2009-11-16,0.0,0.31097776,331.5489835003391
2009-11-17,0.0,0.28742015,331.83640365395695
2009-11-18,3.927000045776367,0.2842893,328.1936929086223
2009-11-19,0.0,0.27744865,328.47114156279713
2009-11-20,0.135000005364418,0.29242015,328.6285617062822
2009-11-21,14.625,0.2943583,314.29792001936585
2009-11-22,0.0,0.28911197,314.587031991221
2009-11-23,0.8790000081062317,0.28889227,313.9969242522493
2009-11-24,0.0,0.3096128,314.306537062861
2009-11-25,0.0,0.28386593,314.5904029915109
2009-11-26,0.0,0.27100903,314.86141201946884
2009-11-27,0.0,0.23451835,315.09593036863953
2009-11-28,0.0379999987781047,0.23768169,315.2956120567396
2009-11-29,0.0,0.28906262,315.5846746759489
2009-11-30,0.0,0.2551425,315.8398171858862
2009-12-01,0.0,0.21798295,316.0578001337126
2009-12-02,0.0,0.21589363,316.27369375992566
2009-12-03,0.0,0.21752793,316.49122168589383
2009-12-04,0.0,0.2359314,316.7271530823782
2009-12-05,0.0,0.21745884,316.9446119265631
2009-12-06,0.0,0.22126669,317.16587861347944
2009-12-07,0.0,0.22935367,317.395232279785
2009-12-08,0.0,0.2546631,317.64989538956434
2009-12-09,0.0,0.26303655,317.9129319386557
2009-12-10,0.0,0.27924252,318.19217445421964
2009-12-11,2.867000102996826,0.30001932,315.62519367504865
2009-12-12,8.097999572753906,0.3056376,307.83283170033246
2009-12-13,16.003999710083008,0.31357658,292.1424085693434
2009-12-14,0.9279999732971193,0.30110747,291.5155160622671
2009-12-15,0.0070000002160668,0.30177677,291.8102928288281
2009-12-16,18.39800071716309,0.31704253,273.729334641248
2009-12-17,1.3519999980926514,0.31414634,272.6914809830487
2009-12-18,0.0,0.31597692,273.00745790079236
2009-12-19,0.0,0.3291065,273.3365644104779
2009-12-20,0.0,0.31571633,273.6522807367146
2009-12-21,1.787999987602234,0.32921362,272.19349436834455
2009-12-22,1.77400004863739,0.33503133,270.75452565029263
2009-12-23,0.0,0.32962018,271.0841458328068
2009-12-24,0.0,0.34996784,271.4341136701405
2009-12-25,0.0,0.35247236,271.786586035043
2009-12-26,0.0,0.3451743,272.13176034763455
2009-12-27,5.361000061035156,0.33928317,267.1100434549153
2009-12-28,0.8489999771118164,0.36964232,266.63068579509854
2009-12-29,0.0,0.3842532,267.0149389989674
2009-12-30,3.532999992370605,0.4081112,263.89005022123456
2009-12-31,0.0680000036954879,0.4369592,264.259009424597
2010-01-01,0.4230000078678131,0.465662,264.3016714192927
2010-01-02,2.6480000019073486,0.4793588,262.13303020969033
2010-01-03,0.0,0.48195142,262.6149816252291
2010-01-04,0.0,0.5035145,263.11849615350366
2010-01-05,0.0,0.5222995,263.6407956816256
2010-01-06,0.0,0.5418768,264.1826724745333
2010-01-07,0.0,0.5501893,264.73286179080606
2010-01-08,0.593999981880188,0.5690045,264.70786628499627
2010-01-09,0.3379999995231628,0.5830738,264.9529400803149
2010-01-10,0.0,0.59159243,265.5445325113833
2010-01-11,0.0,0.6070545,266.1515869833529
2010-01-12,8.994000434875488,0.6248139,257.7824004627764
2010-01-13,10.435999870300291,0.6229447,247.96934530511498
2010-01-14,0.0,0.6081628,248.5775081254542
2010-01-15,0.0,0.60963,249.18713811412454
2010-01-16,0.0,0.6123457,249.79948380962014
2010-01-17,2.9560000896453857,0.62737834,247.47086206451058
2010-01-18,12.506999969482422,0.6368644,235.60072651878
2010-01-19,32.79399871826172,0.61550474,203.42223254218698
2010-01-20,35.91600036621094,0.61771935,168.12395152822137
2010-01-21,32.00600051879883,0.626822,136.74477300420403
2010-01-22,11.015999794006348,0.6595113,126.38828453794122
2010-01-23,2.20199990272522,0.6661408,124.85242542997003
2010-01-24,3.257999897003174,0.693923,122.28834852948785
2010-01-25,20.1879997253418,0.7200612,102.82040998712182
2010-01-26,29.375,0.7152984,74.16070840135217
2010-01-27,0.0,0.7037892,74.8644975759089
2010-01-28,0.0,0.71507394,75.57957151904702
2010-01-29,0.0,0.731553,76.31112453714013
2010-01-30,3.24399995803833,0.7578537,73.82497826591134
2010-01-31,0.0,0.7610145,74.58599278703332
2010-02-01,0.0,0.78084147,75.36683425679803
2010-02-02,0.8059999942779541,0.81005204,75.37088629975915
2010-02-03,0.3089999854564667,0.83131623,75.89320254698396
2010-02-04,0.0,0.84802073,76.74122327938676
2010-02-05,24.576000213623047,0.88644683,53.05166989937425
2010-02-06,1.819000005722046,0.87510026,52.10777014866471
2010-02-07,5.484000205993652,0.9035589,47.5273288525641
2010-02-08,0.0,0.9142878,48.44161665812135
